"","x","z","response","hand","pitch","pred"
"31795",1.2,-1.3,"whiff","left","fastball",-2.37699411687318
"31796",1.2,-1.3,"whiff","left","slider",1.35955002089133
"31797",1.2,-1.3,"whiff","right","changeup",1.55497367838169
"31798",1.2,-1.3,"whiff","right","curveball",1.13489904251128
"31799",1.2,-1.3,"whiff","right","fastball",-2.71640275639966
"31800",1.2,-1.3,"whiff","right","slider",0.672819844241499
"31801",1.2,-1.2,"barrel","left","changeup",-4.47869279784002
"31802",1.2,-1.2,"barrel","left","curveball",-3.59323486209188
"31803",1.2,-1.2,"barrel","left","fastball",-3.7604989657951
"31804",1.2,-1.2,"barrel","left","slider",-4.3800519020034
"31805",1.2,-1.2,"barrel","right","changeup",-1.92187778476248
"31806",1.2,-1.2,"barrel","right","curveball",-4.33690003730177
"31807",1.2,-1.2,"barrel","right","fastball",-3.37617082020551
"31808",1.2,-1.2,"barrel","right","slider",-3.45735424314687
"31809",1.2,-1.2,"strike","left","changeup",1.1689727810016
"31810",1.2,-1.2,"strike","left","curveball",0.184138062621679
"31811",1.2,-1.2,"strike","left","fastball",0.782597064488387
"31812",1.2,-1.2,"strike","left","slider",1.00767116154396
"31813",1.2,-1.2,"strike","right","changeup",1.39187735135903
"31814",1.2,-1.2,"strike","right","curveball",0.260288536124382
"31815",1.2,-1.2,"strike","right","fastball",-0.318164906082812
"31816",1.2,-1.2,"strike","right","slider",0.651182335575355
"31817",1.2,-1.2,"whiff","left","changeup",1.33004687053731
"31818",1.2,-1.2,"whiff","left","curveball",1.08910222510939
"31819",1.2,-1.2,"whiff","left","fastball",-2.08192155376546
"31820",1.2,-1.2,"whiff","left","slider",1.35547779862424
"31821",1.2,-1.2,"whiff","right","changeup",1.62494118963843
"31822",1.2,-1.2,"whiff","right","curveball",1.13893885514183
"31823",1.2,-1.2,"whiff","right","fastball",-2.43815858752589
"31824",1.2,-1.2,"whiff","right","slider",0.655575359013629
"31825",1.2,-1.1,"barrel","left","changeup",-4.13345715905726
"31826",1.2,-1.1,"barrel","left","curveball",-3.29568074263905
"31827",1.2,-1.1,"barrel","left","fastball",-3.50468788912551
"31828",1.2,-1.1,"barrel","left","slider",-4.04497251083958
"31829",1.2,-1.1,"barrel","right","changeup",-1.63195218927396
"31830",1.2,-1.1,"barrel","right","curveball",-3.82999194487514
"31831",1.2,-1.1,"barrel","right","fastball",-3.10341633383201
"31832",1.2,-1.1,"barrel","right","slider",-3.02719060495657
"31833",1.2,-1.1,"strike","left","changeup",1.22866807037615
"31834",1.2,-1.1,"strike","left","curveball",0.238939189925389
"31835",1.2,-1.1,"strike","left","fastball",0.990782232403459
"31836",1.2,-1.1,"strike","left","slider",1.03346597956382
"31837",1.2,-1.1,"strike","right","changeup",1.46683194341912
"31838",1.2,-1.1,"strike","right","curveball",0.303998866073779
"31839",1.2,-1.1,"strike","right","fastball",-0.0932953002457975
"31840",1.2,-1.1,"strike","right","slider",0.670051258964024
"31841",1.2,-1.1,"whiff","left","changeup",1.34924539158661
"31842",1.2,-1.1,"whiff","left","curveball",1.09760260801252
"31843",1.2,-1.1,"whiff","left","fastball",-1.80488682451025
"31844",1.2,-1.1,"whiff","left","slider",1.34120392963007
"31845",1.2,-1.1,"whiff","right","changeup",1.67173702688447
"31846",1.2,-1.1,"whiff","right","curveball",1.1336120307345
"31847",1.2,-1.1,"whiff","right","fastball",-2.17554551773757
"31848",1.2,-1.1,"whiff","right","slider",0.631261132464207
"31849",1.2,-1,"barrel","left","changeup",-3.81824201060342
"31850",1.2,-1,"barrel","left","curveball",-3.03348999634648
"31851",1.2,-1,"barrel","left","fastball",-3.27112125390545
"31852",1.2,-1,"barrel","left","slider",-3.74701446481085
"31853",1.2,-1,"barrel","right","changeup",-1.36723751513227
"31854",1.2,-1,"barrel","right","curveball",-3.37583941884951
"31855",1.2,-1,"barrel","right","fastball",-2.85144169138994
"31856",1.2,-1,"barrel","right","slider",-2.6372101258751
"31857",1.2,-1,"strike","left","changeup",1.27500226256497
"31858",1.2,-1,"strike","left","curveball",0.282742586909251
"31859",1.2,-1,"strike","left","fastball",1.17274023383337
"31860",1.2,-1,"strike","left","slider",1.05151051607327
"31861",1.2,-1,"strike","right","changeup",1.52732468267495
"31862",1.2,-1,"strike","right","curveball",0.339252115120229
"31863",1.2,-1,"strike","right","fastball",0.105216164218516
"31864",1.2,-1,"strike","right","slider",0.680950946420195
"31865",1.2,-1,"whiff","left","changeup",1.35277405650967
"31866",1.2,-1,"whiff","left","curveball",1.08723952770826
"31867",1.2,-1,"whiff","left","fastball",-1.54538653495834
"31868",1.2,-1,"whiff","left","slider",1.31780955169303
"31869",1.2,-1,"whiff","right","changeup",1.69594213709026
"31870",1.2,-1,"whiff","right","curveball",1.11968077496239
"31871",1.2,-1,"whiff","right","fastball",-1.92823609552978
"31872",1.2,-1,"whiff","right","slider",0.600472072020339
"31873",1.2,-0.9,"barrel","left","changeup",-3.53304735247853
"31874",1.2,-0.9,"barrel","left","curveball",-2.80666262321417
"31875",1.2,-0.9,"barrel","left","fastball",-3.05979906013491
"31876",1.2,-0.9,"barrel","left","slider",-3.48617776391719
"31877",1.2,-0.9,"barrel","right","changeup",-1.1277337623374
"31878",1.2,-0.9,"barrel","right","curveball",-2.97301392365585
"31879",1.2,-0.9,"barrel","right","fastball",-2.62024689287929
"31880",1.2,-0.9,"barrel","right","slider",-2.28695549131239
"31881",1.2,-0.9,"strike","left","changeup",1.30900451256166
"31882",1.2,-0.9,"strike","left","curveball",0.316266515285785
"31883",1.2,-0.9,"strike","left","fastball",1.33014508532632
"31884",1.2,-0.9,"strike","left","slider",1.06271149794127
"31885",1.2,-0.9,"strike","right","changeup",1.57466349769211
"31886",1.2,-0.9,"strike","right","curveball",0.366814887822453
"31887",1.2,-0.9,"strike","right","fastball",0.278830499534276
"31888",1.2,-0.9,"strike","right","slider",0.6845864974643
"31889",1.2,-0.9,"whiff","left","changeup",1.34112264008618
"31890",1.2,-0.9,"whiff","left","curveball",1.05880264517435
"31891",1.2,-0.9,"whiff","left","fastball",-1.30285549503511
"31892",1.2,-0.9,"whiff","left","slider",1.28650852148158
"31893",1.2,-0.9,"whiff","right","changeup",1.69820878342188
"31894",1.2,-0.9,"whiff","right","curveball",1.098000860746
"31895",1.2,-0.9,"whiff","right","fastball",-1.69586267193248
"31896",1.2,-0.9,"whiff","right","slider",0.563876115069876
"31897",1.2,-0.8,"barrel","left","changeup",-3.27787318468257
"31898",1.2,-0.8,"barrel","left","curveball",-2.61519862324211
"31899",1.2,-0.8,"barrel","left","fastball",-2.87072130781391
"31900",1.2,-0.8,"barrel","left","slider",-3.26246240815862
"31901",1.2,-0.8,"barrel","right","changeup",-0.913440930889362
"31902",1.2,-0.8,"barrel","right","curveball",-2.61993060651321
"31903",1.2,-0.8,"barrel","right","fastball",-2.40983193830007
"31904",1.2,-0.8,"barrel","right","slider",-1.9759193451231
"31905",1.2,-0.8,"strike","left","changeup",1.33181659043404
"31906",1.2,-0.8,"strike","left","curveball",0.340307832408212
"31907",1.2,-0.8,"strike","left","fastball",1.46485398234824
"31908",1.2,-0.8,"strike","left","slider",1.06807487043865
"31909",1.2,-0.8,"strike","right","changeup",1.61029943685143
"31910",1.2,-0.8,"strike","right","curveball",0.387537674285915
"31911",1.2,-0.8,"strike","right","fastball",0.429168588888862
"31912",1.2,-0.8,"strike","right","slider",0.681740166987298
"31913",1.2,-0.8,"whiff","left","changeup",1.31483451060072
"31914",1.2,-0.8,"whiff","left","curveball",1.01316802987918
"31915",1.2,-0.8,"whiff","left","fastball",-1.0766666688579
"31916",1.2,-0.8,"whiff","left","slider",1.24864752168136
"31917",1.2,-0.8,"whiff","right","changeup",1.67926060280865
"31918",1.2,-0.8,"whiff","right","curveball",1.06952170378225
"31919",1.2,-0.8,"whiff","right","fastball",-1.47801736806242
"31920",1.2,-0.8,"whiff","right","slider",0.522214287912458
"31921",1.2,-0.7,"barrel","left","changeup",-3.05271950721555
"31922",1.2,-0.7,"barrel","left","curveball",-2.45909799643032
"31923",1.2,-0.7,"barrel","left","fastball",-2.70388799694244
"31924",1.2,-0.7,"barrel","left","slider",-3.07586839753512
"31925",1.2,-0.7,"barrel","right","changeup",-0.724359020788152
"31926",1.2,-0.7,"barrel","right","curveball",-2.31485959524794
"31927",1.2,-0.7,"barrel","right","fastball",-2.22019682765227
"31928",1.2,-0.7,"barrel","right","slider",-1.70354790635767
"31929",1.2,-0.7,"strike","left","changeup",1.34468474207502
"31930",1.2,-0.7,"strike","left","curveball",0.355736310774204
"31931",1.2,-0.7,"strike","left","fastball",1.57889406003511
"31932",1.2,-0.7,"strike","left","slider",1.06869862623269
"31933",1.2,-0.7,"strike","right","changeup",1.63581632437108
"31934",1.2,-0.7,"strike","right","curveball",0.402348787338858
"31935",1.2,-0.7,"strike","right","fastball",0.557999631766496
"31936",1.2,-0.7,"strike","right","slider",0.673265788849887
"31937",1.2,-0.7,"whiff","left","changeup",1.27450275637469
"31938",1.2,-0.7,"whiff","left","curveball",0.951291914612218
"31939",1.2,-0.7,"whiff","left","fastball",-0.866135644638798
"31940",1.2,-0.7,"whiff","left","slider",1.20569646100104
"31941",1.2,-0.7,"whiff","right","changeup",1.63988744740781
"31942",1.2,-0.7,"whiff","right","curveball",1.03527959451723
"31943",1.2,-0.7,"whiff","right","fastball",-1.27425498273824
"31944",1.2,-0.7,"whiff","right","slider",0.476295423261836
"31945",1.2,-0.6,"barrel","left","changeup",-2.85758632007746
"31946",1.2,-0.6,"barrel","left","curveball",-2.33836074277878
"31947",1.2,-0.6,"barrel","left","fastball",-2.55929912752049
"31948",1.2,-0.6,"barrel","left","slider",-2.9263957320467
"31949",1.2,-0.6,"barrel","right","changeup",-0.56048803203377
"31950",1.2,-0.6,"barrel","right","curveball",-2.05595355660636
"31951",1.2,-0.6,"barrel","right","fastball",-2.0513415609359
"31952",1.2,-0.6,"barrel","right","slider",-1.46924979145668
"31953",1.2,-0.6,"strike","left","changeup",1.34893983546158
"31954",1.2,-0.6,"strike","left","curveball",0.363480781821448
"31955",1.2,-0.6,"strike","left","fastball",1.67443009923224
"31956",1.2,-0.6,"strike","left","slider",1.06575531344426
"31957",1.2,-0.6,"strike","right","changeup",1.65290552866006
"31958",1.2,-0.6,"strike","right","curveball",0.412239573731367
"31959",1.2,-0.6,"strike","right","fastball",0.667212959118532
"31960",1.2,-0.6,"strike","right","slider",0.660075173593905
"31961",1.2,-0.6,"whiff","left","changeup",1.22076073737262
"31962",1.2,-0.6,"whiff","left","curveball",0.874195461894672
"31963",1.2,-0.6,"whiff","left","fastball",-0.670531537937789
"31964",1.2,-0.6,"whiff","left","slider",1.15922505729533
"31965",1.2,-0.6,"whiff","right","changeup",1.58093280159799
"31966",1.2,-0.6,"whiff","right","curveball",0.996381189171375
"31967",1.2,-0.6,"whiff","right","fastball",-1.08410008490821
"31968",1.2,-0.6,"whiff","right","slider",0.426983274863237
"31969",1.2,-0.5,"barrel","left","changeup",-2.69247362326831
"31970",1.2,-0.5,"barrel","left","curveball",-2.2529868622875
"31971",1.2,-0.5,"barrel","left","fastball",-2.43695469954808
"31972",1.2,-0.5,"barrel","left","slider",-2.81404441169336
"31973",1.2,-0.5,"barrel","right","changeup",-0.421827964626216
"31974",1.2,-0.5,"barrel","right","curveball",-1.84129632080113
"31975",1.2,-0.5,"barrel","right","fastball",-1.90326613815096
"31976",1.2,-0.5,"barrel","right","slider",-1.27241158034171
"31977",1.2,-0.5,"strike","left","changeup",1.3459623302392
"31978",1.2,-0.5,"strike","left","curveball",0.364504687709016
"31979",1.2,-0.5,"strike","left","fastball",1.75370754625731
"31980",1.2,-0.5,"strike","left","slider",1.06046117244524
"31981",1.2,-0.5,"strike","right","changeup",1.66332144299755
"31982",1.2,-0.5,"strike","right","curveball",0.418238320421155
"31983",1.2,-0.5,"strike","right","fastball",0.758768303375541
"31984",1.2,-0.5,"strike","right","slider",0.643114108238876
"31985",1.2,-0.5,"whiff","left","changeup",1.15426541423011
"31986",1.2,-0.5,"whiff","left","curveball",0.782937885470033
"31987",1.2,-0.5,"whiff","left","fastball",-0.489096229623277
"31988",1.2,-0.5,"whiff","left","slider",1.11086152026701
"31989",1.2,-0.5,"whiff","right","changeup",1.50327158022157
"31990",1.2,-0.5,"whiff","right","curveball",0.953974380909268
"31991",1.2,-0.5,"whiff","right","fastball",-0.907059527699375
"31992",1.2,-0.5,"whiff","right","slider",0.375173782215955
"31993",1.2,-0.4,"barrel","left","changeup",-2.5573814167881
"31994",1.2,-0.4,"barrel","left","curveball",-2.20297635495647
"31995",1.2,-0.4,"barrel","left","fastball",-2.33685471302519
"31996",1.2,-0.4,"barrel","left","slider",-2.73881443647509
"31997",1.2,-0.4,"barrel","right","changeup",-0.30837881856549
"31998",1.2,-0.4,"barrel","right","curveball",-1.668975945979
"31999",1.2,-0.4,"barrel","right","fastball",-1.77597055929743
"32000",1.2,-0.4,"barrel","right","slider",-1.11242120641552
"32001",1.2,-0.4,"strike","left","changeup",1.33712964013727
"32002",1.2,-0.4,"strike","left","curveball",0.359769344808385
"32003",1.2,-0.4,"strike","left","fastball",1.8189668929615
"32004",1.2,-0.4,"strike","left","slider",1.05402976003311
"32005",1.2,-0.4,"strike","right","changeup",1.6688145896805
"32006",1.2,-0.4,"strike","right","curveball",0.421371045501496
"32007",1.2,-0.4,"strike","right","fastball",0.834621072915172
"32008",1.2,-0.4,"strike","right","slider",0.623326292971927
"32009",1.2,-0.4,"whiff","left","changeup",1.07567229803154
"32010",1.2,-0.4,"whiff","left","curveball",0.67857606197893
"32011",1.2,-0.4,"whiff","left","fastball",-0.321073273316131
"32012",1.2,-0.4,"whiff","left","slider",1.06223046705446
"32013",1.2,-0.4,"whiff","right","changeup",1.40777676766449
"32014",1.2,-0.4,"whiff","right","curveball",0.909204530125842
"32015",1.2,-0.4,"whiff","right","fastball",-0.74264125234306
"32016",1.2,-0.4,"whiff","right","slider",0.321760907972978
"32017",1.2,-0.3,"barrel","left","changeup",-2.45230970063682
"32018",1.2,-0.3,"barrel","left","curveball",-2.1883292207857
"32019",1.2,-0.3,"barrel","left","fastball",-2.25899916795184
"32020",1.2,-0.3,"barrel","left","slider",-2.70070580639191
"32021",1.2,-0.3,"barrel","right","changeup",-0.220140593851592
"32022",1.2,-0.3,"barrel","right","curveball",-1.53718213914468
"32023",1.2,-0.3,"barrel","right","fastball",-1.66945482437534
"32024",1.2,-0.3,"barrel","right","slider",-0.988699143751732
"32025",1.2,-0.3,"strike","left","changeup",1.3237459483461
"32026",1.2,-0.3,"strike","left","curveball",0.350184960870159
"32027",1.2,-0.3,"strike","left","fastball",1.87232951489672
"32028",1.2,-0.3,"strike","left","slider",1.04761011396035
"32029",1.2,-0.3,"strike","right","changeup",1.67104242405824
"32030",1.2,-0.3,"strike","right","curveball",0.422609218561864
"32031",1.2,-0.3,"strike","right","fastball",0.896622716348655
"32032",1.2,-0.3,"strike","right","slider",0.601605255928074
"32033",1.2,-0.3,"whiff","left","changeup",0.985602049453564
"32034",1.2,-0.3,"whiff","left","curveball",0.562110678955949
"32035",1.2,-0.3,"whiff","left","fastball",-0.165746439294663
"32036",1.2,-0.3,"whiff","left","slider",1.01487014162709
"32037",1.2,-0.3,"whiff","right","changeup",1.2952749358835
"32038",1.2,-0.3,"whiff","right","curveball",0.863156103849475
"32039",1.2,-0.3,"whiff","right","fastball",-0.590379360495805
"32040",1.2,-0.3,"whiff","right","slider",0.267591087043396
"32041",1.2,-0.2,"barrel","left","changeup",-2.37725847481448
"32042",1.2,-0.2,"barrel","left","curveball",-2.2090454597752
"32043",1.2,-0.2,"barrel","left","fastball",-2.20338806432801
"32044",1.2,-0.2,"barrel","left","slider",-2.69971852144381
"32045",1.2,-0.2,"barrel","right","changeup",-0.157113290484522
"32046",1.2,-0.2,"barrel","right","curveball",-1.44432232513302
"32047",1.2,-0.2,"barrel","right","fastball",-1.58371893338466
"32048",1.2,-0.2,"barrel","right","slider",-0.900735564051673
"32049",1.2,-0.2,"strike","left","changeup",1.30695858834439
"32050",1.2,-0.2,"strike","left","curveball",0.336552276030068
"32051",1.2,-0.2,"strike","left","fastball",1.91566165693535
"32052",1.2,-0.2,"strike","left","slider",1.04221308108609
"32053",1.2,-0.2,"strike","right","changeup",1.67146306491793
"32054",1.2,-0.2,"strike","right","curveball",0.422807473822216
"32055",1.2,-0.2,"strike","right","fastball",0.946402014810051
"32056",1.2,-0.2,"strike","right","slider",0.578737063628549
"32057",1.2,-0.2,"whiff","left","changeup",0.884600684407551
"32058",1.2,-0.2,"whiff","left","curveball",0.434422074622486
"32059",1.2,-0.2,"whiff","left","fastball",-0.0224856363690518
"32060",1.2,-0.2,"whiff","left","slider",0.970133788542585
"32061",1.2,-0.2,"whiff","right","changeup",1.16649324781522
"32062",1.2,-0.2,"whiff","right","curveball",0.816783143918333
"32063",1.2,-0.2,"whiff","right","fastball",-0.449863985835845
"32064",1.2,-0.2,"whiff","right","slider",0.213408956465889
"32065",1.2,-0.0999999999999996,"barrel","left","changeup",-2.33222773932107
"32066",1.2,-0.0999999999999996,"barrel","left","curveball",-2.26512507192495
"32067",1.2,-0.0999999999999996,"barrel","left","fastball",-2.17002140215372
"32068",1.2,-0.0999999999999996,"barrel","left","slider",-2.73585258163078
"32069",1.2,-0.0999999999999996,"barrel","right","changeup",-0.11929690846428
"32070",1.2,-0.0999999999999996,"barrel","right","curveball",-1.38914376797266
"32071",1.2,-0.0999999999999996,"barrel","right","fastball",-1.51876288632542
"32072",1.2,-0.0999999999999996,"barrel","right","slider",-0.848129431142641
"32073",1.2,-0.0999999999999996,"strike","left","changeup",1.28767006442291
"32074",1.2,-0.0999999999999996,"strike","left","curveball",0.319501160697798
"32075",1.2,-0.0999999999999996,"strike","left","fastball",1.95043132644944
"32076",1.2,-0.0999999999999996,"strike","left","slider",1.03863380392521
"32077",1.2,-0.0999999999999996,"strike","right","changeup",1.67122348346391
"32078",1.2,-0.0999999999999996,"strike","right","curveball",0.422638075332067
"32079",1.2,-0.0999999999999996,"strike","right","fastball",0.985240184257473
"32080",1.2,-0.0999999999999996,"strike","right","slider",0.555340044067258
"32081",1.2,-0.0999999999999996,"whiff","left","changeup",0.773097704613766
"32082",1.2,-0.0999999999999996,"whiff","left","curveball",0.296202732059421
"32083",1.2,-0.0999999999999996,"whiff","left","fastball",0.109204771657966
"32084",1.2,-0.0999999999999996,"whiff","left","slider",0.929085883859911
"32085",1.2,-0.0999999999999996,"whiff","right","changeup",1.02200369728928
"32086",1.2,-0.0999999999999996,"whiff","right","curveball",0.770836109434748
"32087",1.2,-0.0999999999999996,"whiff","right","fastball",-0.320772723307553
"32088",1.2,-0.0999999999999996,"whiff","right","slider",0.159800255378154
"32089",1.2,0,"barrel","left","changeup",-2.3172174941566
"32090",1.2,0,"barrel","left","curveball",-2.35656805723495
"32091",1.2,0,"barrel","left","fastball",-2.15889918142896
"32092",1.2,0,"barrel","left","slider",-2.80910798695283
"32093",1.2,0,"barrel","right","changeup",-0.106691447790866
"32094",1.2,0,"barrel","right","curveball",-1.37084323618212
"32095",1.2,0,"barrel","right","fastball",-1.4745866831976
"32096",1.2,0,"barrel","right","slider",-0.830623607937099
"32097",1.2,0,"strike","left","changeup",1.26645904589033
"32098",1.2,0,"strike","left","curveball",0.299435476304557
"32099",1.2,0,"strike","left","fastball",1.97757978302061
"32100",1.2,0,"strike","left","slider",1.03738211337172
"32101",1.2,0,"strike","right","changeup",1.67105909673598
"32102",1.2,0,"strike","right","curveball",0.422532066552121
"32103",1.2,0,"strike","right","fastball",1.01395871702104
"32104",1.2,0,"strike","right","slider",0.531810657888702
"32105",1.2,0,"whiff","left","changeup",0.651368498750238
"32106",1.2,0,"whiff","left","curveball",0.147896658802002
"32107",1.2,0,"whiff","left","fastball",0.229642577686179
"32108",1.2,0,"whiff","left","slider",0.892408950234612
"32109",1.2,0,"whiff","right","changeup",0.862173036328209
"32110",1.2,0,"whiff","right","curveball",0.725796181102673
"32111",1.2,0,"whiff","right","fastball",-0.202898852663094
"32112",1.2,0,"whiff","right","slider",0.107140549043815
"32113",1.2,0.1,"barrel","left","changeup",-2.33222773932107
"32114",1.2,0.1,"barrel","left","curveball",-2.48337441570522
"32115",1.2,0.1,"barrel","left","fastball",-2.17002140215372
"32116",1.2,0.1,"barrel","left","slider",-2.91948473740996
"32117",1.2,0.1,"barrel","right","changeup",-0.11929690846428
"32118",1.2,0.1,"barrel","right","curveball",-1.38914376797266
"32119",1.2,0.1,"barrel","right","fastball",-1.4511903240012
"32120",1.2,0.1,"barrel","right","slider",-0.848129431142641
"32121",1.2,0.1,"strike","left","changeup",1.24352506338074
"32122",1.2,0.1,"strike","left","curveball",0.276494478079955
"32123",1.2,0.1,"strike","left","fastball",1.99743158182802
"32124",1.2,0.1,"strike","left","slider",1.03863380392521
"32125",1.2,0.1,"strike","right","changeup",1.67122348346391
"32126",1.2,0.1,"strike","right","curveball",0.422638075332067
"32127",1.2,0.1,"strike","right","fastball",1.03284087140229
"32128",1.2,0.1,"strike","right","slider",0.508285608461447
"32129",1.2,0.1,"whiff","left","changeup",0.519508023429872
"32130",1.2,0.1,"whiff","left","curveball",-0.0103430471649402
"32131",1.2,0.1,"whiff","left","fastball",0.338937359704001
"32132",1.2,0.1,"whiff","left","slider",0.860338327914023
"32133",1.2,0.1,"whiff","right","changeup",0.687127724487591
"32134",1.2,0.1,"whiff","right","curveball",0.681829274566027
"32135",1.2,0.1,"whiff","right","fastball",-0.0961710948117858
"32136",1.2,0.1,"whiff","right","slider",0.055559335907087
"32137",1.2,0.2,"barrel","left","changeup",-2.37725847481448
"32138",1.2,0.2,"barrel","left","curveball",-2.64554414733574
"32139",1.2,0.2,"barrel","left","fastball",-2.20338806432801
"32140",1.2,0.2,"barrel","left","slider",-3.06698283300217
"32141",1.2,0.2,"barrel","right","changeup",-0.157113290484523
"32142",1.2,0.2,"barrel","right","curveball",-1.44432232513302
"32143",1.2,0.2,"barrel","right","fastball",-1.44857380873623
"32144",1.2,0.2,"barrel","right","slider",-0.900735564051673
"32145",1.2,0.2,"strike","left","changeup",1.21866858626006
"32146",1.2,0.2,"strike","left","curveball",0.250538910794382
"32147",1.2,0.2,"strike","left","fastball",2.00966216769252
"32148",1.2,0.2,"strike","left","slider",1.04221308108609
"32149",1.2,0.2,"strike","right","changeup",1.67146306491793
"32150",1.2,0.2,"strike","right","curveball",0.422807473822216
"32151",1.2,0.2,"strike","right","fastball",1.04160338909968
"32152",1.2,0.2,"strike","right","slider",0.484628192416926
"32153",1.2,0.2,"whiff","left","changeup",0.377421322039763
"32154",1.2,0.2,"whiff","left","curveball",-0.178669483826237
"32155",1.2,0.2,"whiff","left","fastball",0.43697953972302
"32156",1.2,0.2,"whiff","left","slider",0.832638676650807
"32157",1.2,0.2,"whiff","right","changeup",0.496741302211843
"32158",1.2,0.2,"whiff","right","curveball",0.63876947418089
"32159",1.2,0.2,"whiff","right","fastball",-0.000660728844309233
"32160",1.2,0.2,"whiff","right","slider",0.00492711752375574
"32161",1.2,0.3,"barrel","left","changeup",-2.45230970063682
"32162",1.2,0.3,"barrel","left","curveball",-2.84307725212652
"32163",1.2,0.3,"barrel","left","fastball",-2.25899916795184
"32164",1.2,0.3,"barrel","left","slider",-3.25160227372946
"32165",1.2,0.3,"barrel","right","changeup",-0.220140593851593
"32166",1.2,0.3,"barrel","right","curveball",-1.53718213914468
"32167",1.2,0.3,"barrel","right","fastball",-1.46673713740268
"32168",1.2,0.3,"barrel","right","slider",-0.988699143751732
"32169",1.2,0.3,"strike","left","changeup",1.1913109452196
"32170",1.2,0.3,"strike","left","curveball",0.22116491301663
"32171",1.2,0.3,"strike","left","fastball",2.01333028103247
"32172",1.2,0.3,"strike","left","slider",1.04761011396035
"32173",1.2,0.3,"strike","right","changeup",1.67104242405824
"32174",1.2,0.3,"strike","right","curveball",0.422609218561864
"32175",1.2,0.3,"strike","right","fastball",1.0394247777831
"32176",1.2,0.3,"strike","right","slider",0.460441949110639
"32177",1.2,0.3,"whiff","left","changeup",0.224833005901881
"32178",1.2,0.3,"whiff","left","curveball",-0.357526658717137
"32179",1.2,0.3,"whiff","left","fastball",0.523451324843445
"32180",1.2,0.3,"whiff","left","slider",0.808627473789425
"32181",1.2,0.3,"whiff","right","changeup",0.29064701747844
"32182",1.2,0.3,"whiff","right","curveball",0.596135599243312
"32183",1.2,0.3,"whiff","right","fastball",0.0834255249914992
"32184",1.2,0.3,"whiff","right","slider",-0.0451316713698049
"32185",1.2,0.4,"barrel","left","changeup",-2.5573814167881
"32186",1.2,0.4,"barrel","left","curveball",-3.07597373007756
"32187",1.2,0.4,"barrel","left","fastball",-2.33685471302519
"32188",1.2,0.4,"barrel","left","slider",-3.47334305959182
"32189",1.2,0.4,"barrel","right","changeup",-0.308378818565491
"32190",1.2,0.4,"barrel","right","curveball",-1.668975945979
"32191",1.2,0.4,"barrel","right","fastball",-1.50568031000056
"32192",1.2,0.4,"barrel","right","slider",-1.11242120641552
"32193",1.2,0.4,"strike","left","changeup",1.1605496359686
"32194",1.2,0.4,"strike","left","curveball",0.187742614337013
"32195",1.2,0.4,"strike","left","fastball",2.00696791447583
"32196",1.2,0.4,"strike","left","slider",1.05402976003311
"32197",1.2,0.4,"strike","right","changeup",1.6688145896805
"32198",1.2,0.4,"strike","right","curveball",0.421371045501496
"32199",1.2,0.4,"strike","right","fastball",1.02502382149443
"32200",1.2,0.4,"strike","right","slider",0.435108550548679
"32201",1.2,0.4,"whiff","left","changeup",0.0613135732959598
"32202",1.2,0.4,"whiff","left","curveball",-0.547607054918518
"32203",1.2,0.4,"whiff","left","fastball",0.597857078868013
"32204",1.2,0.4,"whiff","left","slider",0.787240243270902
"32205",1.2,0.4,"whiff","right","changeup",0.0682728764577365
"32206",1.2,0.4,"whiff","right","curveball",0.553177190650958
"32207",1.2,0.4,"whiff","right","fastball",0.155765261640012
"32208",1.2,0.4,"whiff","right","slider",-0.0952027699112894
"32209",1.2,0.5,"barrel","left","changeup",-2.69247362326831
"32210",1.2,0.5,"barrel","left","curveball",-3.34423358118885
"32211",1.2,0.5,"barrel","left","fastball",-2.43695469954808
"32212",1.2,0.5,"barrel","left","slider",-3.73220519058927
"32213",1.2,0.5,"barrel","right","changeup",-0.421827964626216
"32214",1.2,0.5,"barrel","right","curveball",-1.84129632080113
"32215",1.2,0.5,"barrel","right","fastball",-1.56540332652986
"32216",1.2,0.5,"barrel","right","slider",-1.27241158034171
"32217",1.2,0.5,"strike","left","changeup",1.12523732502837
"32218",1.2,0.5,"strike","left","curveball",0.149471274619801
"32219",1.2,0.5,"strike","left","fastball",1.98870882315023
"32220",1.2,0.5,"strike","left","slider",1.06046117244524
"32221",1.2,0.5,"strike","right","changeup",1.66332144299755
"32222",1.2,0.5,"strike","right","curveball",0.418238320421155
"32223",1.2,0.5,"strike","right","fastball",0.996771739099611
"32224",1.2,0.5,"strike","right","slider",0.407841930209817
"32225",1.2,0.5,"whiff","left","changeup",-0.113682991689362
"32226",1.2,0.5,"whiff","left","curveball",-0.749791010651777
"32227",1.2,0.5,"whiff","left","fastball",0.659566710606903
"32228",1.2,0.5,"whiff","left","slider",0.767123740537565
"32229",1.2,0.5,"whiff","right","changeup",-0.171108283786869
"32230",1.2,0.5,"whiff","right","curveball",0.508940206565663
"32231",1.2,0.5,"whiff","right","fastball",0.215948614779465
"32232",1.2,0.5,"whiff","right","slider",-0.146030815139379
"32233",1.2,0.6,"barrel","left","changeup",-2.85758632007746
"32234",1.2,0.6,"barrel","left","curveball",-3.64785680546041
"32235",1.2,0.6,"barrel","left","fastball",-2.55929912752049
"32236",1.2,0.6,"barrel","left","slider",-4.02818866672179
